day_of_week,date,nb_customers_on_day,open,promotion,school_holiday,state_holiday_a,state_holiday_b,state_holiday_c,predictions
1,2015,839,1,1,0,False,False,False,9480.512602591225
5,2013,802,1,0,1,False,False,False,6140.242615079365
4,2013,638,1,1,0,False,False,False,6626.383760263704
5,2013,830,1,1,0,False,False,False,8181.7147162837155
6,2013,635,1,0,0,False,False,False,5826.749402592776
6,2013,483,1,0,0,False,False,False,4780.343794650852
4,2014,499,1,1,1,False,False,False,5108.513492063494
4,2013,1144,1,0,0,False,False,False,8598.923805194805
4,2015,291,1,0,1,False,False,False,2853.0933333333337
7,2013,0,0,0,0,False,False,False,0.0
6,2013,505,1,0,0,False,False,False,4844.275795457403
1,2015,456,1,0,0,False,False,False,4315.53109920635
1,2015,655,1,1,0,False,False,False,7663.356640526138
5,2015,730,1,1,1,False,False,False,8738.983166666665
5,2015,401,1,0,0,False,False,False,4810.958264430014
5,2015,744,1,0,0,False,False,False,6334.93226850927
2,2013,2248,1,1,1,False,False,False,17300.51
4,2014,1362,1,1,0,False,False,False,11509.087023809525
6,2014,146,1,0,0,False,False,False,1509.7803333333331
2,2015,2396,1,0,0,False,False,False,11041.14
7,2013,0,0,0,0,False,False,False,0.0
5,2014,871,1,0,0,False,False,False,7133.9917706117385
3,2015,609,1,1,0,False,False,False,6757.175150699492
2,2014,574,1,0,0,False,False,False,5284.318091077161
6,2013,404,1,0,0,False,False,False,3906.7098817110673
2,2014,590,1,0,0,False,False,False,4926.192779440999
4,2013,0,0,0,0,True,False,False,0.0
5,2014,1114,1,1,0,False,False,False,10237.829912698413
3,2013,822,1,0,0,False,False,False,6937.618299561549
6,2013,732,1,0,0,False,False,False,6261.755043899884
7,2013,0,0,0,0,False,False,False,0.0
6,2013,669,1,0,0,False,False,False,6427.246782760001
2,2013,1319,1,1,0,False,False,False,10397.009091269842
5,2015,465,1,1,0,False,False,False,5566.87190721615
3,2015,599,1,1,1,False,False,False,7792.051221611722
7,2014,0,0,0,0,False,False,False,0.0
4,2013,455,1,1,0,False,False,False,4815.904219043793
5,2014,641,1,1,0,False,False,False,6921.8494777359165
1,2013,836,1,0,0,False,False,False,6212.006238095238
4,2014,790,1,0,0,False,False,False,5946.572574009325
2,2013,823,1,0,0,False,False,False,6716.3908862665385
1,2013,449,1,0,1,False,False,False,5523.708972222223
1,2015,627,1,0,0,False,False,False,4936.511535714284
7,2014,0,0,0,0,False,False,False,0.0
6,2014,293,1,0,0,False,False,False,2745.364919809766
6,2013,643,1,0,0,False,False,False,5970.5440794134265
4,2013,569,1,1,0,False,False,False,5854.064749042624
4,2013,357,1,1,1,False,False,False,4334.533523809525
4,2015,748,1,1,0,False,False,False,7860.6426874241515
5,2015,919,1,1,0,False,False,False,7917.689397186149
3,2014,2206,1,1,0,False,False,False,16127.865
4,2014,986,1,1,1,False,False,False,8333.241805555555
2,2014,768,1,0,0,False,False,False,5901.144509869216
6,2014,435,1,0,0,False,False,False,4421.879608743795
4,2013,676,1,1,0,False,False,False,6879.174826314319
4,2013,385,1,1,0,False,False,False,3859.3100757575767
1,2013,962,1,0,1,False,False,False,9865.639476190474
5,2013,1078,1,1,1,False,False,False,10478.253106060605
1,2014,0,0,1,0,True,False,False,0.0
3,2014,650,1,1,1,False,False,False,6218.173701659452
4,2013,0,0,0,1,False,False,True,0.0
5,2013,1347,1,0,1,False,False,False,9711.862666666668
2,2014,345,1,0,0,False,False,False,3386.4168169330674
6,2015,810,1,0,0,False,False,False,7773.481833005271
3,2013,0,0,0,1,False,False,True,0.0
7,2013,0,0,0,0,False,False,False,0.0
6,2013,401,1,0,0,False,False,False,3855.1754111947807
5,2013,759,1,1,1,False,False,False,6974.545769334424
3,2015,1201,1,0,0,False,False,False,9005.597440476191
2,2014,1095,1,0,0,False,False,False,6485.855666666667
5,2013,802,1,0,0,False,False,False,6362.189811616056
6,2013,1211,1,0,0,False,False,False,11381.807456349206
7,2013,0,0,0,0,False,False,False,0.0
1,2014,866,1,0,0,False,False,False,8319.234375541126
2,2015,1278,1,1,0,False,False,False,12830.027317460319
5,2013,582,1,1,0,False,False,False,6070.455769742911
1,2014,996,1,0,0,False,False,False,6878.590571428571
4,2015,649,1,1,0,False,False,False,5964.039289399001
4,2015,620,1,0,0,False,False,False,6015.612420634922
7,2014,0,0,0,0,False,False,False,0.0
3,2015,252,1,0,0,False,False,False,2585.9416666666666
1,2015,1172,1,1,0,False,False,False,10990.840713702963
3,2015,748,1,1,0,False,False,False,7649.06228392862
2,2015,742,1,1,0,False,False,False,7544.314681204718
3,2015,857,1,1,0,False,False,False,8144.670050116548
3,2014,512,1,1,0,False,False,False,5432.623842517057
5,2014,566,1,0,0,False,False,False,5774.545837671217
3,2013,474,1,1,0,False,False,False,5060.062123284052
3,2014,436,1,0,0,False,False,False,4097.199965452541
2,2015,1027,1,1,0,False,False,False,9465.574575561866
3,2014,798,1,1,0,False,False,False,8002.72727777778
1,2015,635,1,1,0,False,False,False,7528.989332283151
3,2013,880,1,0,0,False,False,False,7782.136416250416
3,2014,486,1,0,0,False,False,False,4384.835426807993
4,2014,618,1,0,0,False,False,False,5582.782620851372
3,2013,512,1,0,0,False,False,False,4496.23400110362
6,2013,316,1,0,0,False,False,False,3062.1671463951475
4,2013,370,1,0,0,False,False,False,3714.871334536378
2,2014,822,1,1,1,False,False,False,7927.936226190478
3,2014,1341,1,0,0,False,False,False,8829.008333333333
3,2013,788,1,1,0,False,False,False,8400.218316402423
7,2015,0,0,0,0,False,False,False,0.0
2,2013,798,1,1,0,False,False,False,7445.980375510111
2,2014,828,1,1,1,False,False,False,7462.161264790766
7,2014,0,0,0,0,False,False,False,0.0
6,2014,275,1,0,0,False,False,False,2655.0022387053195
1,2014,599,1,1,0,False,False,False,7180.65287159435
5,2013,508,1,0,0,False,False,False,4793.194039774099
3,2014,346,1,0,1,False,False,False,3035.7385782012107
3,2014,464,1,0,0,False,False,False,4575.235801447617
2,2015,406,1,0,0,False,False,False,3759.345011904763
1,2014,523,1,1,0,False,False,False,6350.269084782049
5,2015,622,1,0,0,False,False,False,5662.771283688535
3,2014,695,1,1,0,False,False,False,7099.55778614474
4,2014,773,1,1,0,False,False,False,8129.323409884323
7,2013,0,0,0,0,False,False,False,0.0
1,2014,635,1,0,0,False,False,False,5576.372711126257
5,2015,558,1,0,0,False,False,False,6365.425309967812
3,2014,605,1,0,1,False,False,False,4684.965952380952
6,2014,700,1,0,0,False,False,False,6767.38688019203
4,2013,0,0,0,1,False,False,True,0.0
3,2014,1075,1,0,0,False,False,False,8275.513515873017
2,2014,592,1,1,1,False,False,False,5968.356618018573
7,2014,0,0,0,0,False,False,False,0.0
1,2013,331,1,0,0,False,False,False,3493.9967085969583
7,2014,0,0,0,0,False,False,False,0.0
2,2014,807,1,0,1,False,False,False,6461.072145354648
3,2014,340,1,0,1,False,False,False,2816.5155941558437
5,2013,467,1,0,0,False,False,False,4297.686162030437
2,2014,734,1,1,0,False,False,False,7293.763543387639
2,2013,598,1,1,1,False,False,False,6439.247223623595
6,2014,537,1,0,0,False,False,False,5004.650497208182
1,2014,938,1,0,1,False,False,False,8312.627999999999
5,2013,823,1,1,1,False,False,False,7519.111842261906
2,2013,745,1,0,1,False,False,False,7083.8366428571435
6,2013,250,1,0,0,False,False,False,2241.7699628752907
1,2015,611,1,1,0,False,False,False,7005.471052785021
6,2014,689,1,0,0,False,False,False,6327.864571249745
4,2013,652,1,1,1,False,False,False,7013.735626623378
5,2013,855,1,1,0,False,False,False,7885.68975258369
7,2013,0,0,0,0,False,False,False,0.0
1,2014,1126,1,1,0,False,False,False,11890.895067571315
2,2013,547,1,1,0,False,False,False,6273.6370480269
5,2014,445,1,1,0,False,False,False,4457.1990620490615
6,2013,583,1,0,0,False,False,False,5522.557380847246
4,2013,173,1,0,0,False,False,False,1479.3517499999998
5,2013,322,1,1,0,False,False,False,3782.755380952381
3,2014,502,1,1,0,False,False,False,5187.194417018309
5,2013,941,1,1,0,False,False,False,8936.275707518966
4,2013,529,1,1,1,False,False,False,4785.85234920635
3,2015,453,1,1,0,False,False,False,5033.360927794428
2,2015,582,1,1,0,False,False,False,6760.188278129205
1,2014,323,1,0,0,False,False,False,3288.4549389499384
2,2014,853,1,0,1,False,False,False,7574.542214285714
6,2013,2074,1,0,0,False,False,False,10293.775
7,2014,0,0,0,0,False,False,False,0.0
1,2014,0,0,0,0,True,False,False,0.0
5,2014,1706,1,0,0,False,False,False,13682.577333333335
4,2013,764,1,0,0,False,False,False,6420.64213945613
7,2015,0,0,0,0,False,False,False,0.0
1,2014,851,1,0,0,False,False,False,6011.396496031744
6,2013,617,1,0,0,False,False,False,6371.418395647716
3,2014,522,1,0,1,False,False,False,4986.207739177489
5,2015,861,1,1,0,False,False,False,7944.021467876125
7,2014,0,0,0,0,False,False,False,0.0
7,2015,0,0,0,0,False,False,False,0.0
5,2015,761,1,0,1,False,False,False,7567.827936507936
1,2015,1107,1,1,0,False,False,False,10077.784612135203
7,2014,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
4,2014,389,1,1,0,False,False,False,4064.5664790764804
5,2015,1474,1,1,0,False,False,False,13201.576666666668
4,2015,1213,1,1,1,False,False,False,10546.178999999998
1,2013,856,1,1,0,False,False,False,9875.463441477583
1,2013,929,1,0,1,False,False,False,8013.089411616162
4,2015,670,1,1,0,False,False,False,5711.959658008658
3,2015,926,1,1,0,False,False,False,9106.681781746034
3,2014,530,1,0,0,False,False,False,4980.248616616679
4,2015,606,1,0,0,False,False,False,5227.666954271218
4,2013,459,1,0,0,False,False,False,4517.107127657454
6,2015,778,1,0,0,False,False,False,6383.67638310464
3,2014,567,1,0,0,False,False,False,5154.594252578029
5,2014,1970,1,1,0,False,False,False,14049.576000000001
2,2015,377,1,0,1,False,False,False,3783.363702297703
3,2014,693,1,1,1,False,False,False,6437.367043328019
2,2013,731,1,1,1,False,False,False,7855.876599491151
6,2013,692,1,0,0,False,False,False,6484.166654907625
5,2015,439,1,0,0,False,False,False,4441.581688131312
6,2015,512,1,0,0,False,False,False,5164.351996289124
7,2013,0,0,0,0,False,False,False,0.0
4,2013,593,1,1,0,False,False,False,5587.979077566702
7,2014,0,0,0,0,False,False,False,0.0
1,2014,1018,1,1,0,False,False,False,10714.563954478312
3,2014,1016,1,1,0,False,False,False,8008.817785943633
7,2013,0,0,0,0,False,False,False,0.0
3,2015,1851,1,0,0,False,False,False,11822.515
3,2013,0,0,0,1,False,False,True,0.0
5,2014,1314,1,0,0,False,False,False,10518.786499999998
3,2014,504,1,1,0,False,False,False,5288.673324250439
6,2013,230,1,0,0,False,False,False,1964.2119816711067
4,2014,0,0,0,1,False,False,True,0.0
2,2014,925,1,1,0,False,False,False,9208.940843651484
5,2015,868,1,1,0,False,False,False,9051.519032689534
2,2013,1032,1,1,0,False,False,False,9787.290830766457
1,2014,874,1,1,0,False,False,False,10309.230408060936
7,2015,0,0,0,0,False,False,False,0.0
5,2013,781,1,0,0,False,False,False,6296.0687751444475
2,2014,854,1,0,0,False,False,False,6694.144627539128
5,2014,930,1,1,0,False,False,False,8753.838184501
4,2013,1155,1,1,0,False,False,False,8788.022791117375
6,2013,517,1,0,0,False,False,False,5204.628842335188
4,2013,924,1,0,0,False,False,False,8677.945666666667
6,2014,614,1,0,0,False,False,False,5938.400734879968
7,2015,0,0,0,0,False,False,False,0.0
2,2013,561,1,1,0,False,False,False,5885.043228687165
2,2013,2121,1,0,0,False,False,False,12849.4
4,2014,285,1,0,1,False,False,False,2988.327333333333
5,2014,1083,1,1,0,False,False,False,6979.424357142856
7,2013,0,0,0,0,False,False,False,0.0
5,2015,528,1,1,0,False,False,False,5907.366767657167
1,2015,656,1,1,0,False,False,False,7314.565006216006
3,2014,378,1,1,0,False,False,False,4638.8982107512375
5,2014,1259,1,1,0,False,False,False,10490.279946608944
3,2015,741,1,1,0,False,False,False,8032.8773723542035
3,2014,1940,1,0,0,False,False,False,13069.538333333336
5,2013,652,1,0,1,False,False,False,4362.146293650794
1,2014,946,1,1,0,False,False,False,10262.767802610257
5,2013,955,1,0,0,False,False,False,7108.527626984124
7,2015,0,0,0,0,False,False,False,0.0
3,2013,546,1,1,1,False,False,False,6179.241972111224
7,2014,0,0,0,0,False,False,False,0.0
2,2014,563,1,0,0,False,False,False,5117.818367328284
4,2013,782,1,1,0,False,False,False,8279.921058491602
5,2013,1000,1,1,0,False,False,False,8496.051786961592
5,2015,343,1,0,1,False,False,False,3749.085
1,2014,247,1,0,0,False,False,False,2292.395
2,2014,776,1,1,1,False,False,False,8045.90240836941
3,2015,469,1,0,0,False,False,False,4588.33386610299
7,2014,0,0,0,0,False,False,False,0.0
4,2014,692,1,1,0,False,False,False,6990.165196155556
3,2014,484,1,0,0,False,False,False,4455.187840767075
4,2013,430,1,0,0,False,False,False,4581.381549291395
2,2014,641,1,1,0,False,False,False,6963.038621991514
2,2015,689,1,1,0,False,False,False,6587.99609124428
2,2013,555,1,0,1,False,False,False,5040.662546231544
3,2013,970,1,1,0,False,False,False,7528.972647241648
6,2013,991,1,0,0,False,False,False,8733.307138528138
3,2013,866,1,1,0,False,False,False,7790.741850455068
4,2015,321,1,0,0,False,False,False,3310.417110361861
3,2013,1170,1,1,0,False,False,False,9999.550021117771
5,2014,858,1,1,1,False,False,False,7711.506809523808
3,2013,404,1,0,1,False,False,False,4333.272555555554
1,2014,2843,1,0,0,False,False,False,16596.62
7,2015,0,0,0,0,False,False,False,0.0
7,2015,0,0,0,0,False,False,False,0.0
5,2013,482,1,0,0,False,False,False,4546.23210870126
6,2013,934,1,0,0,False,False,False,7756.955290261477
2,2015,985,1,0,1,False,False,False,7162.652694444445
2,2015,406,1,1,0,False,False,False,4781.533943362192
4,2014,803,1,1,0,False,False,False,7444.252462565212
5,2015,727,1,1,1,False,False,False,8297.305866666666
1,2013,611,1,0,0,False,False,False,4987.37051744334
1,2013,743,1,1,0,False,False,False,7759.6148573291375
3,2015,984,1,1,0,False,False,False,8814.0184319047
4,2014,0,0,0,1,False,False,True,0.0
6,2013,782,1,0,0,False,False,False,6921.630633489786
5,2013,576,1,1,1,False,False,False,5765.375832117187
7,2015,0,0,0,0,False,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
5,2013,657,1,1,0,False,False,False,6323.263300733286
7,2013,0,0,0,0,False,False,False,0.0
5,2015,593,1,1,0,False,False,False,6188.624400030213
1,2015,1103,1,1,0,False,False,False,13466.043005050504
6,2013,378,1,0,0,False,False,False,3592.0188257654704
7,2015,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
1,2013,0,0,0,1,False,True,False,0.0
3,2013,2316,1,1,0,False,False,False,19150.21083333333
2,2013,818,1,0,0,False,False,False,6143.217655351872
2,2013,411,1,0,0,False,False,False,4141.884150951173
3,2013,992,1,1,0,False,False,False,8418.385273809523
3,2014,373,1,0,1,False,False,False,3592.1284868555495
5,2015,525,1,1,0,False,False,False,5534.224191964813
6,2014,198,1,0,0,False,False,False,1639.8987142857147
2,2013,308,1,0,0,False,False,False,3189.5049245499513
5,2014,802,1,1,0,False,False,False,7502.1728019347265
6,2015,665,1,0,0,False,False,False,6108.290013217947
3,2014,1017,1,0,0,False,False,False,7367.941197802197
5,2014,582,1,0,0,False,False,False,5671.375556770397
7,2013,0,0,0,0,False,False,False,0.0
2,2014,802,1,1,0,False,False,False,7993.112489738058
7,2014,0,0,0,0,False,False,False,0.0
2,2015,1345,1,1,0,False,False,False,12981.055378787878
4,2013,700,1,1,0,False,False,False,6651.341653001342
3,2014,0,0,0,1,True,False,False,0.0
3,2013,1138,1,1,0,False,False,False,9737.318055555555
6,2013,788,1,0,0,False,False,False,7026.681190090268
5,2015,804,1,0,1,False,False,False,7215.430571428571
4,2013,0,0,0,1,False,False,True,0.0
5,2013,694,1,0,0,False,False,False,5898.580236500653
2,2014,416,1,0,0,False,False,False,4478.3279092657085
5,2015,970,1,1,0,False,False,False,7455.376619047619
1,2013,383,1,0,0,False,False,False,3919.2505874521153
6,2014,1161,1,0,0,False,False,False,9490.137549950048
6,2015,546,1,0,0,False,False,False,5675.945767876758
1,2013,595,1,1,0,False,False,False,7046.537524157901
1,2015,587,1,1,0,False,False,False,7525.359712477066
6,2015,914,1,0,0,False,False,False,9421.728876666779
5,2013,1016,1,1,0,False,False,False,8997.146443449104
3,2014,614,1,1,0,False,False,False,6300.7730952608445
4,2013,1280,1,1,0,False,False,False,10979.62993253968
6,2014,451,1,0,0,False,False,False,4389.224932058629
5,2014,0,0,1,1,False,True,False,0.0
2,2015,453,1,1,0,False,False,False,5345.123698329448
5,2014,972,1,1,1,False,False,False,7555.946488095239
5,2013,585,1,0,0,False,False,False,5068.165922595435
2,2014,656,1,0,0,False,False,False,5338.774120875695
2,2013,421,1,0,1,False,False,False,3543.96233954934
7,2015,0,0,0,0,False,False,False,0.0
5,2014,578,1,0,0,False,False,False,5257.478309859001
1,2014,702,1,0,1,False,False,False,5571.335857142857
5,2013,916,1,0,0,False,False,False,7756.8965536130545
6,2015,700,1,0,0,False,False,False,6642.956571971244
5,2013,1102,1,1,1,False,False,False,10289.150095848598
1,2013,1003,1,1,0,False,False,False,9614.638387931513
4,2013,584,1,0,0,False,False,False,5044.690704144208
1,2015,880,1,1,0,False,False,False,9460.838757936508
1,2014,596,1,0,0,False,False,False,5200.5854624321755
1,2015,741,1,1,0,False,False,False,8754.067425102676
1,2014,897,1,0,0,False,False,False,5996.283918414921
5,2014,532,1,0,0,False,False,False,4816.704606835072
1,2013,386,1,0,0,False,False,False,3848.810584165185
5,2013,518,1,0,0,False,False,False,4908.193984353066
7,2013,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
1,2014,999,1,0,0,False,False,False,8870.37061904762
5,2014,567,1,1,0,False,False,False,6776.201152118307
5,2015,260,1,1,0,False,False,False,3039.145
4,2013,566,1,0,0,False,False,False,5027.767450218389
5,2014,492,1,1,0,False,False,False,5563.9459121156615
5,2013,900,1,1,0,False,False,False,8697.58973565379
6,2013,377,1,0,0,False,False,False,3402.6896887001803
3,2013,510,1,1,1,False,False,False,5239.691545787547
2,2015,947,1,1,0,False,False,False,9207.702836191585
5,2013,887,1,0,1,False,False,False,6841.983503968255
1,2014,1148,1,1,0,False,False,False,10890.958841186588
7,2015,0,0,0,0,False,False,False,0.0
4,2014,1159,1,1,0,False,False,False,11059.170083333333
5,2015,775,1,0,0,False,False,False,6800.622674887514
5,2015,604,1,1,0,False,False,False,6651.912202384183
2,2013,517,1,0,1,False,False,False,4696.936372860138
6,2013,882,1,0,0,False,False,False,7858.697065075083
4,2015,442,1,0,0,False,False,False,4480.198205182279
3,2014,715,1,1,0,False,False,False,7522.769257511192
3,2015,332,1,1,1,False,False,False,4016.6903333333325
2,2013,1025,1,0,0,False,False,False,7635.610738095238
7,2015,0,0,0,0,False,False,False,0.0
6,2013,697,1,0,0,False,False,False,6296.120613533256
1,2013,830,1,1,0,False,False,False,8970.146539861198
5,2014,576,1,1,0,False,False,False,6404.435854677407
3,2013,625,1,1,0,False,False,False,6272.044816654079
3,2014,1929,1,0,0,False,False,False,13007.15
6,2014,619,1,0,0,False,False,False,5991.120579886936
3,2013,672,1,0,1,False,False,False,5679.785194444445
3,2014,472,1,0,0,False,False,False,4294.627966783216
2,2014,950,1,1,1,False,False,False,9247.112952380954
6,2014,349,1,0,0,False,False,False,3174.355325030774
2,2013,1019,1,1,0,False,False,False,8979.783358807861
3,2013,269,1,0,1,False,False,False,2938.5281666666665
4,2013,346,1,0,0,False,False,False,3902.8858922466416
2,2013,634,1,0,0,False,False,False,5484.400968400022
7,2013,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
1,2015,678,1,1,0,False,False,False,7829.561037668254
1,2014,1571,1,1,1,False,False,False,13169.109166666665
3,2014,528,1,0,1,False,False,False,4864.152513876209
4,2015,453,1,1,0,False,False,False,5782.531410402035
7,2013,0,0,0,0,False,False,False,0.0
5,2014,0,0,0,1,False,False,True,0.0
5,2013,671,1,0,1,False,False,False,6352.105384892882
2,2014,489,1,0,1,False,False,False,5086.430257742259
7,2013,0,0,0,0,False,False,False,0.0
3,2013,614,1,0,0,False,False,False,5201.532444598924
5,2013,1134,1,0,1,False,False,False,8382.5045
5,2015,354,1,0,0,False,False,False,4188.062916666667
5,2015,670,1,0,0,False,False,False,5984.21214862915
5,2013,848,1,1,0,False,False,False,8479.195057523355
3,2013,747,1,0,1,False,False,False,6202.956439393939
2,2014,878,1,0,1,False,False,False,7193.0584761904765
7,2013,0,0,0,0,False,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
2,2013,764,1,1,0,False,False,False,8127.396124693433
2,2015,1397,1,1,0,False,False,False,12437.547083333333
2,2013,1234,1,1,0,False,False,False,8442.329404761902
2,2015,459,1,1,0,False,False,False,5724.892265956266
6,2014,459,1,0,0,False,False,False,4397.290430871151
5,2015,425,1,1,0,False,False,False,4305.812361471861
7,2015,0,0,0,0,False,False,False,0.0
1,2014,699,1,0,1,False,False,False,5538.8242420634915
6,2015,764,1,0,0,False,False,False,7561.059842453466
2,2013,1182,1,1,0,False,False,False,10479.77034474349
5,2013,721,1,0,0,False,False,False,6233.492941882552
6,2013,253,1,0,0,False,False,False,2293.4886818997356
3,2015,855,1,1,0,False,False,False,8226.861883341437
4,2015,0,0,0,1,True,False,False,0.0
5,2015,942,1,1,1,False,False,False,11013.645833333336
6,2015,347,1,0,0,False,False,False,3556.5953328967607
1,2014,699,1,1,1,False,False,False,6928.8929841269855
6,2013,871,1,0,0,False,False,False,7973.059845700223
2,2014,883,1,1,0,False,False,False,7945.8506028581
3,2013,1104,1,0,0,False,False,False,6952.7798571428575
6,2015,454,1,0,0,False,False,False,4699.9187124501905
4,2013,737,1,0,0,False,False,False,6590.420690173778
7,2015,0,0,0,0,False,False,False,0.0
4,2013,844,1,0,0,False,False,False,7344.736799707687
4,2014,758,1,0,0,False,False,False,6349.779737134124
3,2014,0,0,0,0,False,False,False,0.0
6,2015,519,1,0,0,False,False,False,5307.434649261868
6,2013,657,1,0,0,False,False,False,6251.708085465412
6,2014,511,1,0,0,False,False,False,4835.060638941942
1,2013,406,1,0,0,False,False,False,4060.3454252691763
5,2015,849,1,1,0,False,False,False,8243.250685897438
1,2014,1064,1,1,0,False,False,False,11141.148652080488
6,2013,976,1,0,0,False,False,False,8903.294909776501
1,2014,373,1,0,0,False,False,False,3797.7009052467156
6,2015,501,1,0,0,False,False,False,5053.912990619627
3,2014,946,1,1,0,False,False,False,8409.97696755021
3,2013,438,1,1,0,False,False,False,5273.250537795539
7,2014,0,0,0,0,False,False,False,0.0
6,2014,828,1,0,0,False,False,False,7244.920943250006
5,2014,1183,1,1,0,False,False,False,10070.696781746032
1,2014,1094,1,1,0,False,False,False,11207.117172424803
4,2015,573,1,0,1,False,False,False,5742.014265246451
2,2014,559,1,0,0,False,False,False,5101.370903573551
3,2014,598,1,0,1,False,False,False,4328.088666666667
7,2013,0,0,0,0,False,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
4,2013,577,1,1,0,False,False,False,5618.2365308369945
2,2013,789,1,1,0,False,False,False,7828.821972536371
3,2013,501,1,0,1,False,False,False,4460.840025252526
1,2013,1622,1,1,1,False,False,False,15421.188309523808
6,2015,204,1,0,0,False,False,False,1763.2699365079368
3,2015,401,1,0,0,False,False,False,4180.717080055564
5,2013,464,1,0,1,False,False,False,4194.815745867655
7,2015,0,0,0,0,False,False,False,0.0
4,2013,767,1,0,1,False,False,False,5715.011876262626
6,2013,646,1,0,0,False,False,False,6139.81565078776
1,2014,450,1,0,0,False,False,False,4125.787374014873
4,2013,0,0,0,0,True,False,False,0.0
7,2013,0,0,0,0,False,False,False,0.0
5,2014,1160,1,1,0,False,False,False,9962.410644175266
5,2014,734,1,0,0,False,False,False,6080.746130550734
3,2013,882,1,1,0,False,False,False,8197.034477804762
7,2014,0,0,0,0,False,False,False,0.0
2,2015,458,1,1,0,False,False,False,6261.078273470422
2,2013,905,1,1,0,False,False,False,8924.442215003133
7,2014,0,0,0,0,False,False,False,0.0
6,2014,1203,1,0,1,False,False,False,8505.194571428572
6,2013,522,1,0,0,False,False,False,5340.742527154657
7,2013,0,0,0,0,False,False,False,0.0
4,2013,1032,1,0,0,False,False,False,8459.285357142859
1,2014,823,1,1,0,False,False,False,9103.004482161738
4,2014,476,1,0,0,False,False,False,4569.2711113272235
4,2013,349,1,0,1,False,False,False,3301.5286666666666
3,2013,555,1,0,0,False,False,False,5160.1282619922395
7,2015,0,0,0,0,False,False,False,0.0
5,2015,895,1,0,0,False,False,False,7667.656904761905
7,2013,0,0,0,0,False,False,False,0.0
1,2013,528,1,1,0,False,False,False,6508.268312664574
6,2015,443,1,0,0,False,False,False,4509.860316000299
5,2014,1073,1,1,0,False,False,False,8607.500166666667
7,2014,0,0,0,0,False,False,False,0.0
7,2015,0,0,0,0,False,False,False,0.0
3,2013,611,1,1,0,False,False,False,6206.12968547359
7,2014,0,0,0,0,False,False,False,0.0
2,2014,2781,1,0,0,False,False,False,16655.58
3,2015,487,1,1,0,False,False,False,5531.440201048948
2,2013,716,1,0,0,False,False,False,5673.989883245034
3,2013,746,1,0,0,False,False,False,6029.512736985348
2,2015,502,1,1,0,False,False,False,5420.9002474747485
4,2015,0,0,0,0,True,False,False,0.0
6,2013,428,1,0,0,False,False,False,4233.237459461311
2,2014,823,1,1,0,False,False,False,8708.387132618995
7,2013,0,0,0,0,True,False,False,0.0
6,2013,719,1,0,0,False,False,False,6215.618600801664
6,2013,387,1,0,0,False,False,False,3659.878170557154
7,2014,0,0,0,0,False,False,False,0.0
2,2015,469,1,0,0,False,False,False,4652.438293089214
6,2013,456,1,0,0,False,False,False,4419.5597749860635
3,2013,705,1,1,1,False,False,False,7976.670080377956
2,2014,434,1,1,1,False,False,False,5530.997166666665
6,2015,511,1,0,0,False,False,False,5243.887470863855
7,2013,0,0,0,0,False,False,False,0.0
3,2013,790,1,1,0,False,False,False,7075.271294775702
7,2013,0,0,0,0,False,False,False,0.0
7,2014,0,0,0,0,False,False,False,0.0
5,2013,626,1,1,1,False,False,False,6328.909523809524
6,2013,399,1,0,0,False,False,False,3794.6953050300044
4,2013,571,1,0,0,False,False,False,5008.814896885985
7,2015,0,0,0,0,False,False,False,0.0
2,2013,926,1,1,0,False,False,False,8709.404918877688
1,2014,371,1,0,0,False,False,False,3759.250085858588
7,2013,0,0,0,0,False,False,False,0.0
2,2014,730,1,0,1,False,False,False,6140.319677489174
2,2013,955,1,0,0,False,False,False,7666.194199134199
1,2013,1362,1,1,0,False,False,False,10472.604145077146
5,2015,508,1,0,1,False,False,False,5366.877093073592
1,2013,1048,1,0,1,False,False,False,10076.451242562993
3,2013,1662,1,1,1,False,False,False,14374.26
4,2014,399,1,1,0,False,False,False,4298.191126389462
7,2015,0,0,0,0,False,False,False,0.0
6,2013,454,1,0,0,False,False,False,4450.177709933947
7,2014,0,0,0,0,False,False,False,0.0
5,2014,688,1,1,0,False,False,False,6339.89728243503
4,2014,823,1,0,0,False,False,False,6439.630187380858
6,2015,410,1,0,0,False,False,False,4154.699382547179
2,2013,903,1,1,0,False,False,False,8672.700869891309
6,2014,604,1,0,0,False,False,False,5870.083536880483
7,2013,0,0,0,0,False,False,False,0.0
4,2014,812,1,0,0,False,False,False,6622.829493700744
1,2014,1169,1,1,0,False,False,False,11789.543377090014
3,2013,732,1,0,1,False,False,False,6157.600690476192
1,2013,963,1,0,0,False,False,False,7629.064047619049
1,2014,598,1,0,0,False,False,False,5102.438457956176
6,2013,937,1,0,0,False,False,False,8532.354881142246
1,2015,1917,1,1,0,False,False,False,15572.116444444448
